Gene,Coefficient(Slope),P-Value,Q-Value
CXCR6,-0.2584183790329791,0.0100201246870647,0.11485469348390887
XCR1,0.1571457373712821,0.2588829639268019,0.6516178139467919
NRBF2P2,-0.0738528200145177,0.1609857726925861,0.52228771039601
FLT1P1,0.7087862947988764,1.0784540444409255e-05,0.002023194611481753
CCR3,-0.2904725714260847,0.0278958810458752,0.21011202235877746
CCR1,0.146315186126621,0.060079129239116,0.3226181918246242
UQCRC2P1,0.037614091324989,0.4121253947715647,0.7809083180510659
CCR2,0.3476610871000473,0.0079450017323372,0.09932070862646035
RP11-24F11.2,0.0415595208316753,0.6785646383714368,0.9177424013780263
CCR5,-0.1014456830690837,0.1601733962160196,0.521280185199958
CCRL2,-0.0031241334862749,0.9687249791283548,1.0
LINC02009,0.2733739211201326,0.1079697068341889,0.4416185086904953
LTF,-0.3470176078103449,0.1158332364790019,0.45765655036649655
RTP3,-0.1998080194974568,0.0620312431253831,0.328654823116133
LRRC2,0.2736538612918806,0.0302107841916151,0.21943095801160034
LRRC2-AS1,0.014573313377791,0.8686825136739136,1.0
TDGF1,0.0311697364547564,0.6759538099073097,0.9161068444700672
RP11-509I21.2,0.0125757158389898,0.7630637613276946,0.9592460187993991
SNORD77,0.0040622603785302,0.465221416022721,0.800266506990466
ALS2CL,-0.0688732523627865,0.4363998030746516,0.7996220060901986
TMIE,0.2182388764547401,0.04105571414574,0.26274128714110206
PRSS46,0.016966480011901,0.6931839435604916,0.9253214628194217
PRSS45,0.1374883807549566,0.086004812583699,0.3909058624315933
RP11-427P5.2,-0.0018655508476037,0.833960112157103,0.9892582992678196
PRSS44,0.0395761263934839,0.4717330791743677,0.800266506990466
PRSS42,0.100375731927352,0.2050875191624052,0.588805566453538
MYL3,-0.0029521176667858,0.9868892149839402,1.0
PTH1R,0.0162598744927081,0.8654476119754515,1.0
RP11-427P5.3,0.0184815840983741,0.6547206428458736,0.9050623047964209
CCDC12,-0.106765122342979,0.0009661150860467,0.028447764173388047
NBEAL2,0.0971956144973578,0.0567377308613801,0.31312436344363753
NRADDP,0.2157337103435416,0.0970898797597893,0.41711439000919814
SETD2,0.0166015219207045,0.5813225173265246,0.8649917312930563
MRPL57P3,0.005997046209416,0.841275180982334,0.9918987231693571
KIF9-AS1,0.1256563233015521,0.0322118885453602,0.22808338817997897
KIF9,-0.045354491456311,0.2997434852431824,0.6944592603652818
SNORD13P3,-0.0077496903287676,0.5905125515383218,0.8701487768703312
KLHL18,0.0379325925033677,0.3122316380009302,0.7066601542948792
RP11-447D11.3,0.308461703200365,0.0159611908164689,0.15188309727255886
RP11-708J19.1,0.0586349159937104,0.4229289093681548,0.7897590347276028
PTPN23,-0.1390585587484936,0.0010343385214794,0.02965181752052236
SCAP,-0.0199561042813538,0.6936315369334966,0.9253979526952868
RP11-708J19.3,0.026639306003748,0.5995795047011072,0.8744572774899612
ELP6,-0.0570427368300516,0.1065407778074978,0.43836856663151336
BOLA2P2,-0.1378770852005715,0.1072603986042579,0.43983772858136017
RN7SL870P,0.0080865257905135,0.5656718440673822,0.8560791924020935
CSPG5,0.1785618911654635,0.0719723827748281,0.3575174085935774
SMARCC1,-0.0106340327589614,0.7111976800816067,0.9337343930346403
RP11-717D12.1,-0.0529285440352616,0.5337851652198939,0.8370400723670437
RP11-395P16.1,-0.0698767907253981,0.2071053680492757,0.5920037946697453
DHX30,-0.1425709961075213,0.0001540766448376,0.0098631563678016
MIR1226,-0.001102754932082,0.9000766380793939,1.0
MAP4,-0.1592005154590178,0.0067163654957613,0.08989352986846731
VPS26BP1,-0.022697175576087,0.4594904945027972,0.800266506990466
RP11-1029M24.4,-0.0260006257497531,0.137909201770841,0.5007665850761474
RN7SL664P,-0.0260276638522682,0.5348631391673869,0.8376627337511336
RP11-1029M24.1,0.0007440103637749,0.9848108093474168,1.0
CDC25A,-0.0473054093103963,0.7294244250969804,0.9432170689017564
SNRPFP4,0.027156494390766,0.295385777648691,0.6902060638017137
RNU7-128P,-0.0047903952881473,0.3229441263726179,0.7102077058582584
NDUFB1P1,-0.0577317669035204,0.0681515185738339,0.3467083871011779
MIR4443,0.0061449071649724,0.5706801963340844,0.8584823069262627
CAMP,-0.2369323394063498,0.1221909664392841,0.470891517708132
ZNF589,-0.0280870180257672,0.4857198978419975,0.8062397963753938
MRPS18AP1,0.064095405078285,0.4666218381780119,0.800266506990466
FCF1P2,0.1585589006002654,0.0070579746295869,0.09275612686047376
NME6,0.0998280761083378,0.0265435575087811,0.2033776689851758
SPINK8,0.4269606376159897,0.0010856423819611,0.030629141558666858
MIR2115,-0.0034716001717428,0.3162691386417585,0.7069444887449957
FBXW12,0.0534330405772461,0.3864701458730933,0.7608188471371061
RN7SL321P,-0.0120337225386228,0.4436836776813303,0.800266506990466
PLXNB1,-0.0611745600772279,0.2735804995304884,0.6676489329623793
CCDC51,0.0334608219555101,0.349341946078762,0.7310815665061352
RP11-24C3.2,-0.1662635762306996,0.0131525216430413,0.13545037946366925
TMA7,-0.0010959844745162,0.9862294443881447,1.0
ATRIP,-0.0112140416570347,0.7187803600498551,0.9379332675419582
TREX1,-0.0958692644087702,0.0511385883447835,0.29586242209817937
SHISA5,0.1203163102505239,0.1127280216193175,0.4513523883699128
PFKFB4,0.1646374351844292,0.0539264470695262,0.3045048198613544
MIR6823,-0.00049113669169,0.9410438231825096,1.0
UCN2,0.1217974548314612,0.2246766876525071,0.6131901510805353
COL7A1,0.1615056761160627,0.0474375340024272,0.28517858565247683
MIR711,-0.0025982592468807,0.3699767501045151,0.7480671549968498
UQCRC1,-0.0888954315046414,0.0386713759680397,0.25368273934717894
TMEM89,-0.1153891602663627,0.2363204882337435,0.6259076206412657
SLC26A6,0.0172174007366333,0.7724356299522128,0.9632559800901037
CELSR3,-0.3098906072561525,5.73033850692949e-05,0.005750563231071594
MIR4793,0.0,1.0,1.0
CELSR3-AS1,0.0019751380642427,0.9409390884798888,1.0
RP11-572O6.1,-0.0402790357588615,0.5356032603071355,0.8377404001572111
NCKIPSD,-0.0843271329469155,0.0968546709535537,0.41656741485042176
IP6K2,0.0545415257829085,0.0443185481789414,0.2748251102826892
PRKAR2A,0.123228121667064,0.0207764176034007,0.17565838466855366
PRKAR2A-AS1,-0.053520261749797,0.3003695605645476,0.6948504195236994
SLC25A20,0.0924591224429929,0.0846812609259773,0.38784865960760834
ARIH2OS,-0.0282624858481738,0.5353597283903395,0.8377404001572111
ARIH2,-0.0553675205246163,0.0194592941334949,0.169548928311287
RP13-131K19.1,0.1385461082654267,0.0981240161947721,0.41906578630392544
RP13-131K19.2,0.1491066417762935,0.0565952570817795,0.3126541463882318
P4HTM,-0.1498112622611448,0.0015618865193949,0.0384925001522773
WDR6,-0.1146340532894163,0.0032077820743526,0.05828141852733379
DALRD3,-0.0900620501701274,0.0076360008458823,0.09694524608800151
MIR425,-0.0188037530745918,0.0451155824622039,0.27756825452491835
NDUFAF3,-0.1746712926156718,5.236353844157243e-05,0.005454992102088241
MIR191,-0.0369145288975922,0.0160278271442066,0.1522253200167931
IMPDH2,-0.0844667939030966,0.0844338948740063,0.3875265768070101
RP13-131K19.6,-0.0565298066580714,0.5107692980449442,0.8233612306912914
QRICH1,-0.1091147235815607,0.0002412597529525,0.012807076408039955
RN7SL182P,0.0087442482768915,0.8172169661424012,0.9822004450628764
QARS,-0.1163888003399074,3.94990395142188e-05,0.004501736044175851
MIR6890,-0.0091566599843663,0.2221918191814617,0.6107701809040462
USP19,0.0166396295515084,0.5969391294023718,0.8735676450350537
LAMB2,-0.1246872087911047,0.0772469369445912,0.37015445688458376
RP11-694I15.7,0.0580352244562853,0.3841153631235806,0.7589502168350469
CCDC71,0.0630776122038762,0.21730409107182,0.6054746562442096
KLHDC8B,0.1572825775444207,0.0706747131266509,0.3537234167025698
C3orf84,0.0087049985125489,0.8041916739702403,0.9772274459077251
CCDC36,0.3150811720108735,0.0140705199611894,0.1413577154437342
RP11-3B7.7,0.0494613857538356,0.1159561938671157,0.4579527262962874
RP11-3B7.1,0.1781455140405129,0.1474138020026841,0.5186320989192841
C3orf62,0.217506305900725,0.0057275314958621,0.08176896809028766
MIR4271,0.0014084733103684,0.9282552503775636,1.0
USP4,-0.0099052926183928,0.7494433748693948,0.952631384950871
GPX1,-0.0952706491994582,0.1862448006993387,0.5605950718281117
RHOA,-0.0318204045643922,0.4141371103710954,0.7823249139603902
RHOA-IT1,-0.1127087937523749,0.4456486555207369,0.800266506990466
TCTA,-0.0232940554293759,0.6399478470608339,0.8977297644564944
AMT,-0.1202146264058268,0.0182961634155961,0.1640644141235582
NICN1,-0.0370867478178349,0.1879291312796059,0.5630292837708694
RNA5SP130,0.0123157056571476,0.2966229736465916,0.6911917951730719
DAG1,0.0057468111181972,0.8751283790055377,1.0
BSN-AS2,-0.0573212234970632,0.3370718304856668,0.7211144196888711
BSN,0.0037764582707426,0.961906614613796,1.0
BSN-AS1,-0.0302788804762095,0.0953134169082871,0.41293757664271474
APEH,-0.0578683428866764,0.0472954323720734,0.28493752396462313
MST1,-0.0805669569577851,0.1001780201815546,0.42390193150644806
RNF123,-0.0375005048295506,0.4742358612945566,0.800266506990466
AMIGO3,0.0,1.0,1.0
GMPPB,-0.0877075572257628,0.0174209358470218,0.15958664280510845
IP6K1,0.1332011518437949,0.0246710077031929,0.1945061967624947
COX6CP14,0.0126316461314092,0.7407869778433078,0.9486299334855354
RP13-1056D16.2,0.0567688094311638,0.3702117051528697,0.7482237061990534
CDHR4,0.0483022719709334,0.6021807815591628,0.8758655201944655
FAM212A,0.1038425762816106,0.1401286039665891,0.5046824469020785
UBA7,-0.1491371793639244,0.0007613362703629,0.024666391496529043
MIR5193,-0.0544229674432931,0.3705889821027752,0.7483610901440668
TRAIP,-0.0700768741228659,0.3864717806630842,0.7608188471371061
CAMKV,-0.1987486621363936,0.1041887190001261,0.4335267185712564
RN7SL217P,0.0131431150998591,0.4306470597289216,0.7958273427645108
ACTBP13,0.0164537590869548,0.7703193048923078,0.9625424197969209
MST1R,-0.0152891558896459,0.8442484758782245,0.9933876367605835
CTD-2330K9.2,0.0192307191024302,0.316270230512515,0.7069444887449957
CTD-2330K9.3,0.2164299637515097,0.0060812813980665,0.08492947405557594
MON1A,-0.0384520772956131,0.4103305910033454,0.7796860404057383
RBM6,-0.0778970569925243,0.0454491321425103,0.27887591569337106
RBM5,0.1021119526869405,0.0022104123003353,0.04659692888346653
RBM5-AS1,-0.0483809127825333,0.6601920674221736,0.9076174906329892
SEMA3F-AS1,-0.0784401016209519,0.0981341041198231,0.41906578630392544
SEMA3F,-0.1520577723352963,0.2119724012032849,0.5980459107154046
MIR566,-0.007900601170985,0.352616031628416,0.7335190068035677
GNAT1,-0.0514388690150033,0.3699851903935078,0.7480671549968498
SLC38A3,-0.1941670894201154,0.1470414247356735,0.5179227988366919
GNAI2,-0.0329361430654416,0.3985249376257412,0.7704760748187429
MIR5787,-0.0291505239074963,0.0547653776037823,0.30727147935721305
XXcos-LUCA16.1,-0.0501166952350562,0.5592046957887267,0.8522172643363192
U73166.2,0.1834392752186965,0.11020316223931,0.4466011130561356
SEMA3B-AS1,0.2155952561659759,0.0068006629553233,0.09066222028254203
SEMA3B,0.2205523264601857,0.0014136320429221,0.03623145562779497
LSMEM2,0.2551078702967672,0.0520971259932785,0.2991885443114938
IFRD2,-0.0546254260083576,0.2075503232057221,0.5924869443414178
HYAL3,-0.1640973034923469,0.0486279155191512,0.288241963976173
NAT6,-0.1787197170202328,0.0068277591889925,0.09084597359139131
HYAL1,0.1227853996888772,0.2379660113280017,0.6277377380702125
HYAL2,0.1096252342243145,0.2195996265422314,0.6082077424886355
TUSC2,0.0330426787911691,0.6192252303756521,0.8862847769403127
RASSF1,-0.1401195431045446,0.0022662780522534,0.04725671133890917
RASSF1-AS1,-0.0723488988976129,0.1906675159700018,0.5675220016266473
ZMYND10-AS1,0.0,1.0,1.0
ZMYND10,-0.0601074312244387,0.3485068549999,0.7304367577131546
NPRL2,-0.065555418000905,0.0446913713250013,0.276181949668833
CYB561D2,-0.0434024423812039,0.225028589060592,0.61351629466695
TMEM115,0.047063449566039,0.4230293618734229,0.7898361408869627
CACNA2D2,-0.2930062741132424,0.0288989124250792,0.21409274353506905
RNA5SP131,-0.0200785972113049,0.336952253859441,0.721107040439011
C3orf18,-0.0663177483467985,0.3344186472783792,0.7192347033235176
HEMK1,-0.0780117503891726,0.1024723351094271,0.4293958948644339
RP11-804H8.7,-0.0321850165415898,0.3597150262070849,0.7391245154489055
CISH,0.0695790673731225,0.2129215903500063,0.5992584142077405
MAPKAPK3,-0.0783271385849727,0.0927193649952602,0.40751433651245833
LINC02019,-0.1586199254528333,0.0049346762507703,0.07466570007817412
MIR4787,0.0005655997061301,0.963007386329052,1.0
DOCK3,-0.1333245365531956,0.0954041180175285,0.41306378041420583
RP11-804H8.5,-0.002495528668052,0.8362305633243411,0.9901422572550737
RP11-646D13.1,-0.0282091475846742,0.3229446821919953,0.7102077058582584
ZNF652P1,-0.0186486972713642,0.469045877545266,0.800266506990466
ST13P14,-0.0094998475653739,0.5240768145786681,0.8312479139326896
MANF,-0.006469203457619,0.8823456067548407,1.0
RBM15B,-0.0146417423555295,0.7082977127779186,0.9323762810006336
DCAF1,-0.0466151718352686,0.3771986659807177,0.753045513739965
RAD54L2,-0.0917177525153896,0.0389026416970344,0.2544659735830939
RNU6ATAC29P,-0.0022610796702839,0.4768112374906383,0.800266506990466
TEX264,-0.0705960168364195,0.0646232767908479,0.33624799147597867
RNA5SP132,0.0269908095185647,0.4176089233327448,0.7855186005092929
GRM2,-0.2025226557022977,0.0806896526178152,0.3790268854168245
IQCF6,-0.0038619184571638,0.848793249544061,0.9951326276858633
IQCF4,-0.0395017533298403,0.2753997380237676,0.6701414084329629
IQCF3,0.0333463630321612,0.3420375361564178,0.7248840134059369
IQCF2,-0.0323254975664444,0.2431175137822147,0.6329170869050389
RN7SL504P,0.0086879603595608,0.2649665089675448,0.6588067148622928
IQCF5-AS1,0.0102905520900587,0.6461022065523676,0.9008341433284848
IQCF5,0.0003526995518176,0.9501821597948452,1.0
IQCF1,-0.0817525490983262,0.0681878490837099,0.34673392989139606
RRP9,-0.0936781638212847,0.0705049085619343,0.3532244381399045
PARP3,-0.2327110650947879,0.0007509345166065,0.024460034087459455
RP11-155D18.13,0.180314592254053,0.0157812796137706,0.15082836426382432
GPR62,-0.002362047756594,0.9726341495799596,1.0
PCBP4,-0.2100907215994353,0.0148810824213534,0.14581796178637504
ABHD14B,-0.1725330551600628,0.0030590673447537,0.05662957086632553
ABHD14A,-0.1246510821202526,0.0314608821646373,0.22469095816563386
ACY1,-0.1281513486285571,0.0135657736446278,0.13832325640782983
RPL29,-0.1299703237130845,0.0123332783885933,0.1298367496418742
DUSP7,0.0159383828186233,0.7463188578528059,0.9509854514967278
POC1A,-0.0014689206893364,0.9806433295861876,1.0
ALDOAP1,-0.0616059771387687,0.3761593426359474,0.7523329975288716
ALAS1,-0.0043385625808587,0.9414865204764448,1.0
RP11-330H6.6,0.2052472081294623,0.0280506458437024,0.21084136829125724
TLR9,0.2380971853872864,0.0363428054607868,0.24408260675833393
TWF2,0.0620905418944313,0.4037351206697949,0.7746617225768287
RP5-1157M23.2,0.0618378325803022,0.363117037640271,0.7420560499684687
PPM1M,0.1004378710696365,0.2258371767901188,0.6142951248294054
WDR82,-0.0122212304837385,0.6574910728675265,0.9062882390163721
MIRLET7G,-0.0064787221905386,0.5919410621863048,0.8711088350633008
GLYCTK,-0.0763487630110893,0.0415730718484343,0.2646387733866534
GLYCTK-AS1,0.0249660038056437,0.7662591397412961,0.9608811161388547
MIR135A1,0.0971417734026973,0.1076996930807734,0.4408246531989012
DNAH1,-0.0689554108112677,0.1319432602604058,0.48993650279799167
RP11-168J18.6,-0.1484758306078749,0.1999017142269414,0.5813857482339726
BAP1,-0.0623671432541623,0.0152055426410176,0.14786266189142017
PHF7,-0.0696256678146736,0.1163145903510983,0.45859824210675215
SEMA3G,0.0505834539423271,0.4978937535365252,0.814342149508758
TNNC1,0.0148474565111514,0.9134724603243828,1.0
NISCH,-0.0759467041924987,0.0064063660402913,0.08747782262921026
STAB1,-0.0653295427998381,0.4108637319691536,0.7798891105324324
NT5DC2,0.0878633685578092,0.2901399236274753,0.685477072344793
SMIM4,0.0540594906119658,0.3370978718938812,0.7211144196888711
PBRM1,0.0436216953483629,0.224626284024322,0.6131901510805353
RNU6-856P,-0.0219814994877123,0.3584644809436744,0.7379904568268307
RNU6ATAC16P,0.0365781223619559,0.1082745753076946,0.44229796417751865
GNL3,0.0698952261247821,0.102028363022325,0.42842338236403094
SNORD19B,0.0,1.0,1.0
SNORD19,0.0154713615166883,0.1935274347868161,0.5712698977289206
SNORD69,-0.0077272500005848,0.389188956501404,0.7630493069369244
GLT8D1,0.0536011554165445,0.0588577807524457,0.31901442387322837
SPCS1,-0.058868496235225,0.047433976025419,0.28517858565247683
NEK4,0.0537290705848626,0.2224445802957932,0.6110649890559021
RP5-966M1.7,-0.0137558346668479,0.8731278749402491,1.0
RP5-966M1.5,-0.0161231965643721,0.6304669552875417,0.8927086422879994
RP5-966M1.4,-0.0419495100362702,0.2830048657253152,0.6780617423527012
ITIH1,-0.1549122914854611,0.2321517657919505,0.6219270388710453
ITIH3,0.0532291138583071,0.6395761987145424,0.8976615233315157
ITIH4,0.0629686285971453,0.3740128838263807,0.7506224678490334
ITIH4-AS1,0.0184822336523202,0.6894074413054554,0.9236313692879999
MUSTN1,0.0672606620355046,0.341040657938802,0.7241575884167669
TMEM110,0.0853978013703481,0.1582597985862554,0.521280185199958
MIR8064,0.0006159288607909,0.9779601158630502,1.0
RP11-894J14.2,-0.1824865292898589,0.0831119567603927,0.3846230007184143
SFMBT1,-0.030262453903879,0.6262180299825135,0.8901901286887189
RP11-5O17.1,0.1837123927946069,0.0347229186907055,0.23805017922428665
SERBP1P3,0.0912996416544803,0.3396165194003847,0.7229318722875154
RFT1,0.041263195943003,0.3235354729727546,0.7106945239025421
PRKCD,0.1387489522784595,0.0251302308674045,0.19679413807338783
TKT,0.0169715939886602,0.7628171290966939,0.9591315103721697
DCP1A,0.0435595227463491,0.1455140183376254,0.515109061671347
CACNA1D,0.1064367641788404,0.1211851435720087,0.4686510998011859
SNORD38,0.0022776720999357,0.4880083029958042,0.8075583291041813
RP11-72H11.1,-0.0157520414017938,0.2853341886596688,0.6806063514452879
SNORD63,0.0016674421601222,0.8079999722904249,0.9789791645553754
RP11-884K10.6,0.0781102973298553,0.037278718832208,0.24761160950090025
CHDH,-0.0417723022431004,0.6975571454866606,0.9271526474910137
IL17RB,-0.015674767571655,0.7805859169637499,0.9670873354388223
RP11-884K10.7,0.0834672513478414,0.2086910478952074,0.5939192840881082
ACTR8,-0.0532622113110109,0.0539545611452266,0.3046320614376058
SELENOK,-0.1416263312725377,0.0197593897813513,0.1707914425670369
CABYRP1,0.0313119732365287,0.0552264064467257,0.30873369505814585
CACNA2D3,0.084629791077522,0.3527847123905576,0.7335519978818449
RPS15P5,-0.2555924190892326,0.0007561828974304,0.024601630951442428
ESRG,0.2372351715541137,0.2454305391903506,0.6350614161867967
CACNA2D3-AS1,-0.0084811132750492,0.5695323055910895,0.8579918214810077
LRTM1,-0.0765343108067135,0.0195627592807329,0.17000480016774444
RP11-889D3.1,-0.0145490525326696,0.136277012192643,0.49774904730119407
LINC02017,0.0060618181087077,0.1337733604250929,0.4933331432411532
LINC02030,0.0056055227277918,0.5557095787428055,0.8497149920420695
RP11-875H7.1,-0.0014064695824747,0.4768112374906375,0.800266506990466
